cus_id,cus_type,cus_point,product,brand
256004,Type 1,1046,Product A,Brand 2
247283,Type 1,10276,Product A,Brand 5
271457,Type 1,4112,Product A,Brand 3
271958,Type 1,846,Product A,Brand 8
256481,Type 1,25671,Product A,Brand 3
247404,Type 1,760,Product A,Brand 3
247836,Type 1,12504,Product A,Brand 3
257161,Type 1,5352,Product A,Brand 3
272079,Type 1,321,Product A,Brand 7
257394,Type 1,1116,Product A,Brand 3
248168,Type 1,10057,Product A,Brand 3
272230,Type 1,34705,Product A,Brand 8
257506,Type 1,4428,Product A,Brand 3
248383,Type 1,4524,Product A,Brand 15
257581,Type 1,537,Product A,Brand 7
273264,Type 1,16439,Product A,Brand 3
248673,Type 1,2274,Product A,Brand 6
258234,Type 1,4419,Product A,Brand 3
273581,Type 1,572,Product A,Brand 3
249540,Type 1,143082,Product A,Brand 4
258307,Type 1,1034,Product A,Brand 3
273590,Type 1,17340,Product A,Brand 3
258373,Type 1,6500,Product A,Brand 5
250404,Type 1,1399,Product A,Brand 2
273953,Type 1,168,Product A,Brand 3
258467,Type 1,854,Product A,Brand 5
250778,Type 1,1031,Product A,Brand 3
273980,Type 1,397,Product A,Brand 3
258699,Type 1,70025,Product A,Brand 4
251280,Type 1,5513,Product A,Brand 3
274569,Type 1,577,Product A,Brand 3
258802,Type 1,750,Product A,Brand 3
251486,Type 1,3289,Product A,Brand 8
274757,Type 1,4354,Product A,Brand 8
259258,Type 1,7916,Product A,Brand 8
251673,Type 1,4169,Product A,Brand 8
259370,Type 1,3648,Product A,Brand 4
274784,Type 1,1059,Product A,Brand 3
251785,Type 1,722,Product A,Brand 3
275183,Type 1,1630,Product A,Brand 5
251906,Type 1,2976,Product A,Brand 11
259983,Type 1,37064,Product A,Brand 8
251969,Type 1,4035,Product A,Brand 3
275286,Type 1,9075,Product A,Brand 3
261074,Type 1,2684,Product A,Brand 5
252184,Type 1,423,Product A,Brand 3
275407,Type 1,1776,Product A,Brand 9
261868,Type 1,6382,Product A,Brand 6
252380,Type 1,1060,Product A,Brand 5
276002,Type 1,1954,Product A,Brand 3
262165,Type 1,2028,Product A,Brand 3
253396,Type 1,22064,Product A,Brand 4
276507,Type 1,687457,Product A,Brand 18
253574,Type 1,2037,Product A,Brand 3
262286,Type 1,2871,Product A,Brand 3
276573,Type 1,2121,Product A,Brand 3
262669,Type 1,2039,Product A,Brand 5
253658,Type 1,1011,Product A,Brand 8
253704,Type 1,120,Product A,Brand 1
276778,Type 1,9831,Product A,Brand 4
264383,Type 1,4707,Product A,Brand 3
254245,Type 1,10727,Product A,Brand 3
276881,Type 1,536,Product A,Brand 3
264700,Type 1,12582,Product A,Brand 4
254777,Type 1,2597,Product A,Brand 3
277168,Type 1,3374,Product A,Brand 4
265268,Type 1,2408,Product A,Brand 3
255475,Type 1,834,Product A,Brand 5
265380,Type 1,854,Product A,Brand 7
277748,Type 1,5461,Product A,Brand 3
265994,Type 1,2261,Product A,Brand 5
285276,Type 1,2345,Product A,Brand 3
278006,Type 1,8695,Product A,Brand 3
266172,Type 1,1635,Product A,Brand 3
285481,Type 1,484,Product A,Brand 3
278184,Type 1,1436,Product A,Brand 3
266181,Type 1,1323,Product A,Brand 7
285668,Type 1,6496,Product A,Brand 5
266199,Type 1,237080,Product A,Brand 3
278661,Type 1,886,Product A,Brand 3
285780,Type 1,3228,Product A,Brand 4
278746,Type 1,22855,Product A,Brand 8
266583,Type 1,883,Product A,Brand 1
285856,Type 1,2749,Product A,Brand 3
266779,Type 1,1917,Product A,Brand 3
278800,Type 1,1371,Product A,Brand 3
266873,Type 1,7362,Product A,Brand 8
286768,Type 1,764,Product A,Brand 1
279033,Type 1,13479,Product A,Brand 9
267580,Type 1,992,Product A,Brand 3
287270,Type 1,746,Product A,Brand 13
279770,Type 1,4909,Product A,Brand 3
267934,Type 1,17653,Product A,Brand 8
279882,Type 1,7901,Product A,Brand 5
289153,Type 1,565,Product A,Brand 1
268605,Type 1,5923,Product A,Brand 3
280038,Type 1,1379765,Product A,Brand 10
289630,Type 1,12073,Product A,Brand 3
268756,Type 1,3061,Product A,Brand 3
289667,Type 1,2034,Product A,Brand 3
282154,Type 1,3823,Product A,Brand 4
268904,Type 1,6348,Product A,Brand 9
289980,Type 1,12938,Product A,Brand 19
268977,Type 1,5005,Product A,Brand 3
283085,Type 1,507,Product A,Brand 7
290158,Type 1,2850,Product A,Brand 8
283366,Type 1,5912,Product A,Brand 3
270076,Type 1,1270,Product A,Brand 5
290177,Type 1,9749,Product A,Brand 3
283795,Type 1,7192,Product A,Brand 3
270580,Type 1,794,Product A,Brand 3
290987,Type 1,1263,Product A,Brand 5
271064,Type 1,786,Product A,Brand 4
284167,Type 1,1655,Product A,Brand 3
291258,Type 1,871,Product A,Brand 12
271203,Type 1,3173,Product A,Brand 3
284176,Type 1,3065,Product A,Brand 8
291304,Type 1,385,Product A,Brand 3
271269,Type 1,845,Product A,Brand 5
284484,Type 1,2462,Product A,Brand 3
291539,Type 1,3989,Product A,Brand 3
284680,Type 1,1205,Product A,Brand 3
292162,Type 1,1600,Product A,Brand 3
299964,Type 1,3754,Product A,Brand 3
285079,Type 1,1344,Product A,Brand 5
292395,Type 1,1025,Product A,Brand 5
292836,Type 1,13729,Product A,Brand 4
314372,Type 1,1619,Product A,Brand 5
299991,Type 1,4477,Product A,Brand 4
292981,Type 1,13518,Product A,Brand 3
300888,Type 1,3343,Product A,Brand 3
315584,Type 1,1601,Product A,Brand 4
294604,Type 1,1195,Product A,Brand 3
301502,Type 1,5457,Product A,Brand 3
294679,Type 1,3411,Product A,Brand 8
316768,Type 1,52302,Product A,Brand 4
301728,Type 1,8960,Product A,Brand 3
294755,Type 1,1110,Product A,Brand 3
294939,Type 1,4508,Product A,Brand 8
316862,Type 1,427,Product A,Brand 3
302481,Type 1,2074,Product A,Brand 3
294985,Type 1,1310,Product A,Brand 3
317186,Type 1,3949,Product A,Brand 4
296384,Type 1,3357,Product A,Brand 3
302584,Type 1,19875,Product A,Brand 3
296402,Type 1,1321,Product A,Brand 3
317270,Type 1,33012,Product A,Brand 3
303675,Type 1,800,Product A,Brand 5
296683,Type 1,1494,Product A,Brand 5
317307,Type 1,2820,Product A,Brand 3
297185,Type 1,3484,Product A,Brand 5
304503,Type 1,170,Product A,Brand 3
317578,Type 1,557,Product A,Brand 4
304987,Type 1,418,Product A,Brand 3
297475,Type 1,158,Product A,Brand 3
297689,Type 1,1631,Product A,Brand 3
318763,Type 1,3606,Product A,Brand 8
305165,Type 1,1762,Product A,Brand 4
297977,Type 1,1276,Product A,Brand 3
318902,Type 1,19604,Product A,Brand 3
298974,Type 1,20665,Product A,Brand 19
305361,Type 1,718,Product A,Brand 8
318975,Type 1,2164,Product A,Brand 3
305576,Type 1,903,Product A,Brand 5
305984,Type 1,225,Product A,Brand 2
319479,Type 1,2855,Product A,Brand 3
331641,Type 1,4802,Product A,Brand 9
306068,Type 1,828,Product A,Brand 15
319962,Type 1,866,Product A,Brand 8
306087,Type 1,2918,Product A,Brand 3
319980,Type 1,4633,Product A,Brand 3
332152,Type 1,2570,Product A,Brand 3
306265,Type 1,3081,Product A,Brand 5
320047,Type 1,92292,Product A,Brand 3
332330,Type 1,6150,Product A,Brand 3
306836,Type 1,5017,Product A,Brand 3
321183,Type 1,307,Product A,Brand 7
332599,Type 1,897,Product A,Brand 3
306990,Type 1,4630,Product A,Brand 3
321201,Type 1,3091,Product A,Brand 3
332684,Type 1,497,Product A,Brand 7
321258,Type 1,705,Product A,Brand 5
309078,Type 1,2310,Product A,Brand 3
332962,Type 1,2186,Product A,Brand 3
322685,Type 1,404,Product A,Brand 3
309583,Type 1,5807,Product A,Brand 8
333578,Type 1,3600,Product A,Brand 1
322778,Type 1,782,Product A,Brand 3
333868,Type 1,660,Product A,Brand 3
309999,Type 1,1500,Product A,Brand 3
323132,Type 1,10817,Product A,Brand 3
334585,Type 1,823,Product A,Brand 7
310906,Type 1,19119,Product A,Brand 4
335274,Type 1,1637,Product A,Brand 5
323579,Type 1,2105,Product A,Brand 7
310978,Type 1,11143,Product A,Brand 8
335283,Type 1,1403,Product A,Brand 5
324081,Type 1,2100,Product A,Brand 3
336289,Type 1,1328,Product A,Brand 5
311184,Type 1,1130,Product A,Brand 15
324184,Type 1,566,Product A,Brand 7
336504,Type 1,3098,Product A,Brand 3
311193,Type 1,2238,Product A,Brand 5
324202,Type 1,4102,Product A,Brand 3
311531,Type 1,8542,Product A,Brand 9
337175,Type 1,493,Product A,Brand 13
324782,Type 1,1692,Product A,Brand 3
311586,Type 1,923,Product A,Brand 1
338106,Type 1,3189,Product A,Brand 9
324791,Type 1,12501,Product A,Brand 17
311773,Type 1,184456,Product A,Brand 3
338779,Type 1,794,Product A,Brand 3
325387,Type 1,249,Product A,Brand 13
312172,Type 1,7114,Product A,Brand 3
338873,Type 1,626,Product A,Brand 3
325462,Type 1,2571,Product A,Brand 3
312658,Type 1,12529,Product A,Brand 4
338982,Type 1,686,Product A,Brand 5
325982,Type 1,2687,Product A,Brand 12
313085,Type 1,1184,Product A,Brand 3
339281,Type 1,721,Product A,Brand 3
326907,Type 1,6108,Product A,Brand 9
313329,Type 1,6320,Product A,Brand 3
339384,Type 1,4229,Product A,Brand 8
314185,Type 1,7139,Product A,Brand 15
327148,Type 1,1215,Product A,Brand 3
339535,Type 1,9890,Product A,Brand 4
339701,Type 1,21743,Product A,Brand 9
327233,Type 1,8029,Product A,Brand 3
350500,Type 1,1424,Product A,Brand 3
339786,Type 1,341040,Product A,Brand 4
327363,Type 1,5214,Product A,Brand 3
351059,Type 1,482,Product A,Brand 12
327484,Type 1,1881,Product A,Brand 5
340063,Type 1,13756,Product A,Brand 4
352298,Type 1,1547,Product A,Brand 9
327783,Type 1,5672,Product A,Brand 5
340072,Type 1,9159,Product A,Brand 8
352673,Type 1,2215,Product A,Brand 8
328285,Type 1,1054,Product A,Brand 8
340184,Type 1,4890,Product A,Brand 8
352700,Type 1,115764,Product A,Brand 8
328705,Type 1,21588,Product A,Brand 3
340670,Type 1,7164,Product A,Brand 8
353474,Type 1,1238,Product A,Brand 3
329077,Type 1,1413,Product A,Brand 3
341238,Type 1,5708,Product A,Brand 3
329273,Type 1,5213,Product A,Brand 4
353483,Type 1,43680,Product A,Brand 3
341982,Type 1,3619,Product A,Brand 8
329478,Type 1,3233,Product A,Brand 3
353652,Type 1,2071,Product A,Brand 3
342338,Type 1,19324,Product A,Brand 8
330176,Type 1,1451,Product A,Brand 3
354238,Type 1,49649,Product A,Brand 8
342562,Type 1,132841,Product A,Brand 4
330783,Type 1,17732,Product A,Brand 8
343185,Type 1,479,Product A,Brand 13
354480,Type 1,4495,Product A,Brand 3
343831,Type 1,5798,Product A,Brand 9
330801,Type 1,2252,Product A,Brand 9
355786,Type 1,9976,Product A,Brand 4
343886,Type 1,822,Product A,Brand 1
330877,Type 1,1939,Product A,Brand 5
356680,Type 1,550,Product A,Brand 3
344575,Type 1,9175,Product A,Brand 3
331004,Type 1,2626,Product A,Brand 3
357454,Type 1,1455,Product A,Brand 5
366586,Type 1,899,Product A,Brand 3
357705,Type 1,2410,Product A,Brand 3
344780,Type 1,1081,Product A,Brand 3
345237,Type 1,11163,Product A,Brand 9
357865,Type 1,3214,Product A,Brand 11
367078,Type 1,734,Product A,Brand 3
358684,Type 1,571,Product A,Brand 3
345684,Type 1,3530,Product A,Brand 3
367106,Type 1,1264,Product A,Brand 3
359400,Type 1,551,Product A,Brand 3
346307,Type 1,1538,Product A,Brand 9
359672,Type 1,379,Product A,Brand 7
368272,Type 1,1575,Product A,Brand 3
346699,Type 1,1673,Product A,Brand 3
360983,Type 1,9065,Product A,Brand 15
346950,Type 1,1925,Product A,Brand 3
368450,Type 1,1631,Product A,Brand 3
347567,Type 1,2936,Product A,Brand 15
361095,Type 1,61177,Product A,Brand 8
368879,Type 1,1740,Product A,Brand 15
347884,Type 1,6249,Product A,Brand 8
361367,Type 1,3705,Product A,Brand 3
370275,Type 1,1041,Product A,Brand 4
348135,Type 1,30304,Product A,Brand 3
361971,Type 1,452,Product A,Brand 3
370649,Type 1,1808,Product A,Brand 3
381767,Type 1,2168,Product A,Brand 3
362083,Type 1,1712,Product A,Brand 5
362784,Type 1,1295,Product A,Brand 5
370882,Type 1,819,Product A,Brand 5
362868,Type 1,638,Product A,Brand 7
371151,Type 1,1637,Product A,Brand 3
381860,Type 1,2341,Product A,Brand 12
363576,Type 1,2294,Product A,Brand 3
381878,Type 1,2596,Product A,Brand 8
371160,Type 1,1450,Product A,Brand 3
364059,Type 1,1384,Product A,Brand 7
371290,Type 1,3977,Product A,Brand 5
382371,Type 1,1362,Product A,Brand 3
364358,Type 1,1329,Product A,Brand 4
382465,Type 1,1492,Product A,Brand 8
371852,Type 1,12793,Product A,Brand 3
364377,Type 1,13353,Product A,Brand 3
382577,Type 1,6669,Product A,Brand 4
373043,Type 1,10835,Product A,Brand 3
364778,Type 1,785,Product A,Brand 3
382670,Type 1,1024,Product A,Brand 4
382782,Type 1,1117,Product A,Brand 7
365253,Type 1,192473,Product A,Brand 4
373200,Type 1,629,Product A,Brand 3
383946,Type 1,19458,Product A,Brand 3
365504,Type 1,4948,Product A,Brand 3
373481,Type 1,603,Product A,Brand 5
384206,Type 1,18116,Product A,Brand 3
374282,Type 1,737,Product A,Brand 3
365673,Type 1,1990,Product A,Brand 3
384758,Type 1,1171,Product A,Brand 11
366006,Type 1,4314,Product A,Brand 3
374581,Type 1,17612,Product A,Brand 8
385278,Type 1,1192,Product A,Brand 3
366166,Type 1,9471,Product A,Brand 3
374702,Type 1,1252,Product A,Brand 20
385399,Type 1,4113,Product A,Brand 3
366175,Type 1,1231,Product A,Brand 3
374962,Type 1,22510,Product A,Brand 3
385614,Type 1,3152,Product A,Brand 3
374971,Type 1,12098,Product A,Brand 4
477772,Type 1,1614,Product A,Brand 3
375307,Type 1,409,Product A,Brand 3
386983,Type 1,1060,Product A,Brand 12
375430,Type 1,9739,Product A,Brand 9
387599,Type 1,3087,Product A,Brand 2
397979,Type 1,763,Product A,Brand 3
375578,Type 1,367,Product A,Brand 7
388485,Type 1,475,Product A,Brand 3
398559,Type 1,2904,Product A,Brand 4
376165,Type 1,665,Product A,Brand 3
388681,Type 1,482,Product A,Brand 1
388802,Type 1,1011,Product A,Brand 2
376201,Type 1,20317,Product A,Brand 3
399445,Type 1,32030,Product A,Brand 9
388868,Type 1,904,Product A,Brand 5
389286,Type 1,1587,Product A,Brand 1
376875,Type 1,1354,Product A,Brand 3
399659,Type 1,1019,Product A,Brand 3
377778,Type 1,488,Product A,Brand 4
389754,Type 1,327,Product A,Brand 8
399985,Type 1,1616,Product A,Brand 8
377836,Type 1,51469,Product A,Brand 8
390768,Type 1,1872,Product A,Brand 8
400069,Type 1,5068,Product A,Brand 5
378038,Type 1,541,Product A,Brand 3
391503,Type 1,7983,Product A,Brand 3
400695,Type 1,1276,Product A,Brand 3
379081,Type 1,983,Product A,Brand 5
400873,Type 1,1287,Product A,Brand 8
391887,Type 1,675,Product A,Brand 1
379099,Type 1,5405,Product A,Brand 3
401000,Type 1,945,Product A,Brand 2
392080,Type 1,559,Product A,Brand 7
379398,Type 1,1181,Product A,Brand 3
401683,Type 1,1527,Product A,Brand 3
392706,Type 1,4438,Product A,Brand 9
379577,Type 1,1638,Product A,Brand 15
401834,Type 1,5929,Product A,Brand 8
393180,Type 1,1101,Product A,Brand 5
401879,Type 1,118,Product A,Brand 7
379848,Type 1,330264,Product A,Brand 3
393283,Type 1,1420,Product A,Brand 8
402390,Type 1,1641,Product A,Brand 5
380274,Type 1,1231,Product A,Brand 13
402774,Type 1,987,Product A,Brand 13
393881,Type 1,5934,Product A,Brand 4
380461,Type 1,1931,Product A,Brand 3
402995,Type 1,1279,Product A,Brand 3
394084,Type 1,1136,Product A,Brand 3
380582,Type 1,1805,Product A,Brand 3
403034,Type 1,17936,Product A,Brand 3
394187,Type 1,4473,Product A,Brand 1
380806,Type 1,1131,Product A,Brand 3
395166,Type 1,325809,Product A,Brand 4
403079,Type 1,17063,Product A,Brand 3
380872,Type 1,1039,Product A,Brand 6
403107,Type 1,12424,Product A,Brand 3
395202,Type 1,1961,Product A,Brand 3
381271,Type 1,8317,Product A,Brand 8
403584,Type 1,648,Product A,Brand 3
395985,Type 1,702,Product A,Brand 3
403798,Type 1,6643,Product A,Brand 3
413136,Type 1,1698124,Product A,Brand 1
396181,Type 1,2479,Product A,Brand 3
396882,Type 1,2574,Product A,Brand 5
403874,Type 1,9735,Product A,Brand 6
413574,Type 1,4166,Product A,Brand 3
397459,Type 1,9158,Product A,Brand 3
404871,Type 1,580,Product A,Brand 1
397468,Type 1,13529,Product A,Brand 8
405987,Type 1,2806,Product A,Brand 8
413601,Type 1,1275,Product A,Brand 3
397487,Type 1,2830,Product A,Brand 3
406594,Type 1,1345,Product A,Brand 5
413686,Type 1,1337,Product A,Brand 3
407096,Type 1,1475,Product A,Brand 5
397786,Type 1,502,Product A,Brand 7
414030,Type 1,3319,Product A,Brand 3
407434,Type 1,12974,Product A,Brand 9
428949,Type 1,4650,Product A,Brand 3
414580,Type 1,1227,Product A,Brand 1
408235,Type 1,4419,Product A,Brand 3
429964,Type 1,3045,Product A,Brand 8
414786,Type 1,1696,Product A,Brand 5
408803,Type 1,6315,Product A,Brand 3
431100,Type 1,114869,Product A,Brand 4
415698,Type 1,965,Product A,Brand 3
410488,Type 1,2448,Product A,Brand 5
431940,Type 1,205,Product A,Brand 2
410676,Type 1,3174,Product A,Brand 5
416173,Type 1,76906,Product A,Brand 5
432360,Type 1,1845,Product A,Brand 5
410845,Type 1,4059,Product A,Brand 8
410990,Type 1,1835,Product A,Brand 3
434131,Type 1,5151,Product A,Brand 8
416267,Type 1,784,Product A,Brand 1
411168,Type 1,709,Product A,Brand 3
416584,Type 1,2697,Product A,Brand 3
434987,Type 1,2314,Product A,Brand 5
411401,Type 1,9707,Product A,Brand 3
435005,Type 1,61690,Product A,Brand 3
416901,Type 1,676,Product A,Brand 3
411440,Type 1,7029,Product A,Brand 8
411477,Type 1,452,Product A,Brand 3
417554,Type 1,5882,Product A,Brand 5
435183,Type 1,2325,Product A,Brand 3
411504,Type 1,621,Product A,Brand 3
417638,Type 1,488,Product A,Brand 5
435594,Type 1,639,Product A,Brand 5
411552,Type 1,1813,Product A,Brand 3
418784,Type 1,410,Product A,Brand 3
412081,Type 1,2407,Product A,Brand 3
435678,Type 1,10859,Product A,Brand 8
419183,Type 1,1520,Product A,Brand 7
436087,Type 1,51333,Product A,Brand 8
412380,Type 1,435,Product A,Brand 12
412483,Type 1,1474,Product A,Brand 7
419334,Type 1,44103,Product A,Brand 8
436470,Type 1,2782,Product A,Brand 3
412595,Type 1,1560,Product A,Brand 13
436881,Type 1,4950,Product A,Brand 3
412679,Type 1,59237,Product A,Brand 4
419388,Type 1,1752,Product A,Brand 3
436972,Type 1,678,Product A,Brand 3
420506,Type 1,2216,Product A,Brand 3
412800,Type 1,739,Product A,Brand 4
437842,Type 1,71830,Product A,Brand 4
413069,Type 1,17985,Product A,Brand 8
420581,Type 1,1412,Product A,Brand 7
439060,Type 1,2387,Product A,Brand 3
421373,Type 1,1456,Product A,Brand 3
439266,Type 1,20775,Product A,Brand 3
447968,Type 1,4574,Product A,Brand 8
421467,Type 1,1489,Product A,Brand 8
439332,Type 1,19154,Product A,Brand 8
421987,Type 1,536,Product A,Brand 3
449760,Type 1,2666,Product A,Brand 3
422361,Type 1,18129,Product A,Brand 11
440978,Type 1,4073,Product A,Brand 3
449769,Type 1,446,Product A,Brand 4
441006,Type 1,2011,Product A,Brand 3
423087,Type 1,2547,Product A,Brand 7
450597,Type 1,1009,Product A,Brand 3
424168,Type 1,2172,Product A,Brand 3
441184,Type 1,16735,Product A,Brand 8
450784,Type 1,41497,Product A,Brand 3
424365,Type 1,208,Product A,Brand 3
441362,Type 1,6467,Product A,Brand 4
424978,Type 1,283,Product A,Brand 3
441939,Type 1,3182,Product A,Brand 3
450996,Type 1,5667,Product A,Brand 3
425036,Type 1,3826,Product A,Brand 5
451174,Type 1,1695,Product A,Brand 3
441985,Type 1,481,Product A,Brand 1
442172,Type 1,2755,Product A,Brand 3
425746,Type 1,2872,Product A,Brand 3
451893,Type 1,16893510,Product A,Brand 10
442583,Type 1,787,Product A,Brand 7
425773,Type 1,1400,Product A,Brand 1
452032,Type 1,3500,Product A,Brand 15
425839,Type 1,10973,Product A,Brand 4
443281,Type 1,1799,Product A,Brand 3
452667,Type 1,1210,Product A,Brand 3
425985,Type 1,703,Product A,Brand 5
443553,Type 1,813,Product A,Brand 3
453075,Type 1,966,Product A,Brand 3
426069,Type 1,306,Product A,Brand 1
453298,Type 1,5232,Product A,Brand 9
443562,Type 1,1628,Product A,Brand 5
426462,Type 1,28547,Product A,Brand 8
444278,Type 1,6676,Product A,Brand 5
453767,Type 1,1149,Product A,Brand 5
454268,Type 1,328,Product A,Brand 7
426686,Type 1,1061,Product A,Brand 6
445602,Type 1,896,Product A,Brand 2
454474,Type 1,2873,Product A,Brand 3
446058,Type 1,1653,Product A,Brand 8
426873,Type 1,1176,Product A,Brand 3
446077,Type 1,626,Product A,Brand 5
454586,Type 1,2418,Product A,Brand 3
427786,Type 1,1146,Product A,Brand 3
446104,Type 1,1054,Product A,Brand 3
454604,Type 1,15827,Product A,Brand 4
427888,Type 1,1001,Product A,Brand 1
446998,Type 1,4471,Product A,Brand 3
427988,Type 1,8840,Product A,Brand 8
454903,Type 1,1604,Product A,Brand 9
